bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
2,2,850,Semifurnished,Family Only,"Prestige Society, Bibwewadi, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,0,0,0,0,0,1,0,0,50000,0,16500
1,2,500,Semifurnished,All,"H M Royale, Kondhwa Budruk, , Pune, Maharashtra",2,South-West,Vitrified,Yes,Yes,1,Yes,Yes,22,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1500/ (/ month,20000,3,1500,15000
1,1,530,Semifurnished,All,"CHAITANYA APARTMENT, WAKAD, DANGE CHOWK ROAD, , Pune, Maharashtra",3,North,Vitrified,Yes,No,1,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,13000
1,1,180,Semifurnished,All,"Balewadi Phata, , Pune, Maharashtra",1,West,Vitrified,No,Yes,0,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,10999,24999,0,10999
2,2,650,Unfurnished,"Family , Bachelors (Men Only)","Sangamwadi , Sangamvadi, , Pune, Maharashtra",3,No Direction,Not provided,No,No,0,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,14000
2,2,800,Unfurnished,All,"Citadel Enclave Ghorpadi, Ghorpadi, , Pune, Maharashtra",5,East,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1200/ (/ month,20000,50000,1200,18000
2,2,850,Furnished,Bachelors (Men/Women),"Shubham Tower , Senapati Bapat Road, , Pune, Maharashtra",1,East,Marble,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,35000,90000,0,32000
1,1,400,Unfurnished,All,"Mhada Society, Mhalunge Ingle, Chakan MIDC, Pune, Chakan, , Pune, Maharashtra",6,East,Spartex,No,No,2,None,None,11,2,1,0,0 to 1 Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,0,500,5000
2,1,0,Semifurnished,Family Only,"Runal Bahar CHS, Nigdi, , Pune, Maharashtra",2,South-West,Ceramic,Yes,No,0,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,60000,0,16500
1,1,0,Furnished,Family Only,"Amrapali CHS, Kalyani Nagar, , Pune, Maharashtra",9,No Direction,Not provided,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,18000
2,2,1000,Unfurnished,Family Only,"Elina Living, Mohamadwadi, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,1,Maintenance 1575/ (/ month,24000,3,1575,18000
2,2,900,Semifurnished,Family Only,"Yashodevi Avenue, Pimple Saudagar, , Pune, Maharashtra",3,No Direction,Vitrified,Yes,No,1,None,Yes,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0,18000
2,2,907,Unfurnished,All,"Bramhacorp F Residences, Kalyani Nagar, , Pune, Maharashtra",7,East,Others,Yes,No,1,Yes,None,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,25500,3,0,25500
2,2,753,Semifurnished,Family Only,"Agarwal Sanskruti Darshan, Kasarwadi, , Pune, Maharashtra",2,East,Not provided,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1100/ (/ month,0,40000,1100,15000
1,1,0,Unfurnished,All,"shanti sadan , Talegaon, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0,8500
1,1,575,Semifurnished,Family Only,"sanjay residency,narhe, Narhe, , Pune, Maharashtra",4,North,Vitrified,No,No,1,None,None,11,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,9500
3,3,107.86,Unfurnished,All,"Paranjape Forest Trails The Highlands, Bhugaon, , Pune, Maharashtra",5,West,Vitrified,No,No,1,Yes,Yes,0,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 5000/ (/ year,0,75000,416.6666667,25000
2,2,825,Unfurnished,Family Only,"Alcon Renaissant, Tulaja Bhawani Nagar, , Pune, Maharashtra",8,South-East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,1,3,0,20000
2,2,850,Unfurnished,All,"Konark Pooram, Kondhwa, , Pune, Maharashtra",6,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 1500/ (/ month,22000,3,1500,15000
1,1,0,Unfurnished,All,"Sai Satyam Park, Khandve Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,15000,0,6500
2,2,750,Unfurnished,Family Only,"Shri Niwas, Anandnager, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,0,1,0,1,10+ Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,50000,1000,15500
1,1,650,Furnished,Family Only,"Suncity Township, Sinhgad Road, , Pune, Maharashtra",1,North,Vitrified,Yes,Yes,0,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,0,40000,0,14000
1,1,400,Unfurnished,Family Only,"Moshi, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0,6500
2,2,0,Semifurnished,Family Only,"Akshar Elementa, Wakad, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,1,Yes,Yes,11,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,20000
1,1,350,Furnished,Family Only,"Xrbia Township, Marunji, , Pune, Maharashtra",3,South-West,Not provided,Yes,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,18000,0,6000
3,3,1350,Unfurnished,All,"Rohan Tarang, Wakad, , Pune, Maharashtra",2,South-West,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,0,25500,70000,0,25500
2,1,0,Semifurnished,All,"Bhairav Nagar, , Pune, Maharashtra",1,North,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0,12000
2,1,0,Semifurnished,All,"Nigdi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,12,2,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0,16000
3,3,1300,Furnished,All,"Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",2,East,Marble,Yes,No,1,Yes,None,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,25000,60000,0,25000
2,2,1100,Unfurnished,"Family , Bachelors (Men Only)","Jori Dagade Seetai Corner, Bavdhan, , Pune, Maharashtra",5,North-East,Wood,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0,16000
2,2,780,Unfurnished,Family Only,"Florista county, Handewadi, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,14000,40000,0,14000
2,2,905,Unfurnished,All,"Colonnade Society Kharadi Pune 411014, Tulaja Bhawani Nagar, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,24,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,45000,0,21000
1,1,480,Unfurnished,All,"Sai Vinayak Residency, Kasarwadi, , Pune, Maharashtra",5,No Direction,Vitrified,Yes,No,0,None,None,11,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,20000,0,11000
2,1,0,Semifurnished,All,"Goodwill Meadows, Lohegaon, , Pune, Maharashtra",0,No Direction,Marble,No,No,2,Yes,Yes,12,0,0,0,5 to 10 Year Old,0,0,0,0,0,1,0,0,10000,0,10000
4,5,2100,Unfurnished,All,"Tuscan Estate Signature Meadows, Kharadi, , Pune, Maharashtra",5,East,Marble,Yes,No,2,Yes,None,16,1,1,1,5 to 10 Year Old,0,0,0,0,1,0,Maintenance 4500/ (/ month,42000,120000,4500,41500
1,1,600,Unfurnished,"Family , Bachelors (Women Only)","Goel Hari Ganga, Swatantrya Sainik Nagar, , Pune, Maharashtra",5,East,Concrete,No,No,0,Yes,None,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,0,16000,30,0,16000
3,3,0,Unfurnished,All,"Kumar Piccadilly, Wakad, , Pune, Maharashtra",9,East,Vitrified,Yes,No,1,None,None,0,0,1,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,3,0,17500
2,2,0,Semifurnished,Family Only,"Shivrudra CHS, Kothrud, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,22000
1,1,700,Unfurnished,All,"Samartha Residency, Baner, , Pune, Maharashtra",3,West,Others,No,No,1,None,None,11,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0,14000
2,2,0,Semifurnished,All,"GK Vedanta, Wakad, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,60000,0,24000
2,2,1000,Semifurnished,Family Only,"Model Colony, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,100000,0,25000
2,2,0,Unfurnished,All,"Hadapsar, , Pune, Maharashtra",3,West,Not provided,No,No,0,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0,12000
2,2,732,Semifurnished,Family Only,"Puranik Aldea Espanola, Mahalunge, , Pune, Maharashtra",5,West,Granite,Yes,No,1,None,Yes,0,1,0,0,5 to 10 Year Old,0,0,0,0,0,1,0,0,50000,0,19000
2,2,0,Semifurnished,Family Only,"Dhanori, , Pune, Maharashtra",1,South-West,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,14000
1,1,0,Unfurnished,All,"Rajyog Housing Society, Warje, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,9000
1,1,0,Unfurnished,Family Only,"gauri shanker park, Dhayari, , Pune, Maharashtra",3,No Direction,Not provided,No,No,3,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0,7000
2,2,0,Unfurnished,All,"Yashada Sterling Blooms, Rahatani, , Pune, Maharashtra",5,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,18000
1,1,0,Unfurnished,All,"Gokul Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0,5500
2,2,900,Semifurnished,All,"Ayodhya Nagari Shinde Gardens, Pragati Nagar, , Pune, Maharashtra",2,East,Vitrified,Yes,No,1,None,Yes,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,18000,3,0,18000
1,1,0,Semifurnished,Family Only,"Shagun Society, Kiwale, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0,11000
3,3,1466,Semifurnished,All,"Icon Sterling Towers, Baner, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,0,0,0,0,0 to 1 Year Old,0,1,0,0,0,0,Maintenance 1/ (/ month,32000,100000,1,31000
3,4,1400,Furnished,All,"Lunkad Sky Vie, Viman Nagar, , Pune, Maharashtra",8,North-East,Marble,Yes,No,2,Yes,Yes,22,1,0,1,5 to 10 Year Old,0,0,1,1,1,0,Maintenance 1000/ ((one time fee,62000,180000,1000,62000
1,1,550,Unfurnished,All,"Amol Enclave CHS, Pragati Nagar, , Pune, Maharashtra",2,No Direction,Vinyl,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0,13500
2,2,0,Semifurnished,"Family , Bachelors (Women Only)","Kalpataru Harmony, Kaspate Vasti, , Pune, Maharashtra",8,No Direction,Not provided,No,No,1,None,None,0,2,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,75000,0,22000
1,2,525,Semifurnished,Family Only,"Rohan Garden, Kothrud, , Pune, Maharashtra",4,South-West,Spartex,Yes,No,1,None,None,24,1,0,2,10+ Year Old,1,0,0,0,0,0,0,21000,40000,0,14000
2,2,704,Semifurnished,Family Only,"Ganga Alfa Paradise, Wagholi, , Pune, Maharashtra",1,North,Vitrified,Yes,No,1,None,Yes,0,0,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 2500/ (/ month,0,40000,2500,12000
3,3,1282,Semifurnished,Family Only,"Kasturi Eon Homes, Phase-3 Hinjewadi , , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,2,Yes,Yes,0,1,0,2,Under Construction,1,0,0,0,0,0,0,1,80000,0,31000
2,2,0,Furnished,Family Only,"ITrend Homes, Hinjewadi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,Under Construction,1,0,0,0,0,0,0,0,50000,0,25000
2,2,700,Furnished,Family Only,"Kohinoor Tinsel County, Phase-3 Hinjewadi , , Pune, Maharashtra",9,West,Ceramic,No,No,1,None,None,11,1,0,2,0 to 1 Year Old,1,0,0,0,0,0,0,0,35000,0,18000
1,1,1100,Semifurnished,All,"B.U.Bhandari skyline society 63, Dighi, , Pune, Maharashtra",3,East,Not provided,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,25000,0,9000
2,1,510,Unfurnished,Family Only,"Siddhashila Eela Madhuban, Punawale, , Pune, Maharashtra",9,North-East,Vitrified,Yes,No,0,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 2200/ (/ month,0,30000,2200,11500
4,4,2200,Semifurnished,All,"Kumar Mahatma Society, Kothrud, , Pune, Maharashtra",0,East,Vitrified,Yes,No,2,Yes,Yes,0,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,40000,3,0,40000
2,2,0,Semifurnished,Family Only,"Artha Raj Hillock Towers, Somatane, , Pune, Maharashtra",4,South-West,Vitrified,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,9000
1,1,532,Semifurnished,"Family , Bachelors (Women Only)","maharaja classic, Narhe, , Pune, Maharashtra",5,South-West,Ceramic,Yes,No,1,None,None,11,2,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,35000,0,9000
1,1,650,Unfurnished,Family Only,"aashirwad bglo, Jai Prakash Nagar, , Pune, Maharashtra",1,North-East,Mosaic,Yes,No,1,None,Yes,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0,10000
1,1,600,Furnished,Family Only,"dhanlaxmi chs, Shaniwar Peth, , Pune, Maharashtra",5,No Direction,Not provided,Yes,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,17000
2,2,900,Unfurnished,Family Only,"Casa feliz, Magarpatta, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,20000,50000,0,20000
1,1,600,Unfurnished,All,"Lakshmi Nagar Society, Dhanori, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,0,None,None,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1500/ (/ month,0,20000,1500,10000
2,2,0,Furnished,Family Only,"Nyati Environ, Tingre Nagar, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,1,None,None,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0,27500
1,1,550,Unfurnished,"Family , Bachelors (Women Only)","Pathare Thube Nagar, Chandan Nagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 250/ (/ month,0,25000,250,11000
3,3,0,Furnished,Family Only,"AWHO Vijay Vihar, Wagholi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,11,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0,35000
1,1,0,Semifurnished,Family Only,"Jadhav Nagar, , Pune, Maharashtra",0,East,Ceramic,No,No,0,None,None,11,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,35000,0,10000
3,2,1100,Semifurnished,All,"Abili Villa, Aboli Villa, , Pune, Maharashtra",3,No Direction,Not provided,No,No,0,None,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,5,0,25000
2,2,725,Semifurnished,Family Only,"Sanskruti Prangan Hsg soc, Baner, , Pune, Maharashtra",3,East,Ceramic,Yes,No,1,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,0,50000,0,20000
2,2,0,Furnished,All,"Tyagi Brookside, Kalas Area, , Pune, Maharashtra",5,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,20000
1,1,650,Furnished,All,"Meera Nagar CHS, Koregaon Park, , Pune, Maharashtra",1,North-East,Marble,No,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,25000,75000,1,25000
3,3,1200,Unfurnished,All,"Clover Village, Wanowrie, , Pune, Maharashtra",5,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 2500/ (/ month,48000,3,2500,36000
3,2,930,Semifurnished,"Family , Bachelors (Men Only)","Kumar Kul Ecoloch Phase 1, Mahalunge, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,35000,1000,12000
2,2,900,Unfurnished,Family Only,"Nandan Inspera, Shankar Kalat Nagar, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,0,1,0,0,17000,50000,0,17000
2,2,0,Unfurnished,All,"Kothrud, , Pune, Maharashtra",0,North,Stone,No,No,0,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,40000,0,18000
1,1,495,Furnished,All,"Lodha Belmondo, Pune Mumbai Highway, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,17000
1,1,500,Semifurnished,All,"Raag Villas, Koregaon Park, , Pune, Maharashtra",2,East,Vitrified,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,17500,30000,0,17500
2,1,0,Semifurnished,Family Only,"Mukund Nagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0,26000
1,1,470,Semifurnished,All,"Lal Bahadur Shastri Society, Vakil Nagar, , Pune, Maharashtra",1,No Direction,Mosaic,No,No,1,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0,11000
2,2,0,Furnished,All,"Paranjape Yuthika, Baner, , Pune, Maharashtra",5,East,Not provided,Yes,No,1,Yes,Yes,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,35000,100000,0,35000
2,2,0,Semifurnished,Family Only,"Rohan Tarang, Wakad, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0,20000
1,1,0,Unfurnished,Family Only,"Wadgaon Sheri, , Pune, Maharashtra",0,West,Vitrified,Yes,No,1,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0,11000
2,2,950,Furnished,All,"Rahul Arcus, Baner, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,200000,0,30000
1,2,0,Semifurnished,All,"Mahindra Antheia, Pimpri Chinchwad, , Pune, Maharashtra",2,North-East,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,18000,50000,0,18000
2,2,750,Unfurnished,Family Only,"Kumar Park Infinia Phase 4, Hadapsar, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,11,2,0,0,Under Construction,1,0,0,0,0,0,0,0,50000,0,15000
1,1,0,Unfurnished,"Family , Bachelors (Women Only)","Disha Complex, Near Darshan Hall, Pimpri Chinhawad Link Road,, , Pune, Maharashtra",2,West,Ceramic,Yes,Yes,1,None,None,11,2,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 300/ (/ month,0,30000,300,12500
1,1,0,Semifurnished,All,"Hadapsar, , Pune, Maharashtra",3,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0,6000
1,1,500,Unfurnished,All,"Rokdeshwar appartement, Kutwal Colony, , Pune, Maharashtra",3,No Direction,Vitrified,No,No,2,None,None,12,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0,7000
1,1,0,Unfurnished,"Family , Bachelors (Women Only)","Kalewadi, , Pune, Maharashtra",0,East,Ceramic,No,No,0,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0,8500
1,1,450,Unfurnished,All,"Xrbia City, Hinjewadi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0,5500
1,1,575,Unfurnished,All,"Shri Ganesh Niketan, Sasane Nagar, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,0,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0,8500
1,2,450,Semifurnished,"Family , Bachelors (Men Only)","GK Rose Mansion, Punawale, , Pune, Maharashtra",2,No Direction,Others,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0,12500
1,1,0,Unfurnished,All,"Santoshi Srushti, Loni Kalbhor, , Pune, Maharashtra",2,South-East,Spartex,No,No,1,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,15000,0,7000
2,2,0,Furnished,All,"Majestique Imperia, Phursungi, , Pune, Maharashtra",9,North-West,Not provided,Yes,No,1,None,None,0,0,0,2,0 to 1 Year Old,0,0,0,1,0,0,0,0,40000,0,15000
1,1,0,Furnished,All,"Studio Apartment, Pimpri Chinchwad, , Pune, Maharashtra",1,North,Others,Yes,No,0,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 600/ (/ month,0,20000,600,7500
2,2,0,Furnished,All,"Kalyani Nagar, , Pune, Maharashtra",1,West,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0,35000
1,1,0,Unfurnished,All,"B.T Kawade Road, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,6800
2,2,880,Unfurnished,Family Only,"Paranjape Azure, Tathawade, , Pune, Maharashtra",4,East,Vitrified,No,No,1,None,Yes,11,1,0,1,0 to 1 Year Old,0,1,0,0,0,0,0,17000,50000,0,17000
1,1,470,Unfurnished,All,"Duville Riverdale Heights, Kharadi, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,0,0,1,0,0,0,0,18000,45000,0,18000
1,1,439,Semifurnished,All,"Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",2,North-West,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,0,1,0,0,0,0,Maintenance 1/ (/ month,10500,25000,1,10500
1,1,0,Unfurnished,All,"Lane no 11 sr no 64/3, , Pune, Maharashtra",0,East,Ceramic,Yes,No,1,None,Yes,12,1,0,0,1 to 5 Year Old,0,1,0,0,0,1,0,0,20000,0,11500
1,1,500,Unfurnished,All,"On Req, Pimple Gurav, , Pune, Maharashtra",2,North-East,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0,8500
1,1,500,Furnished,All,"Ashirwad Apartment, Kalewadi, , Pune, Maharashtra",0,West,Not provided,Yes,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0,9500
3,2,0,Semifurnished,Family Only,"Aaiji The Celsia Park, Narhe, , Pune, Maharashtra",3,North-East,Ceramic,Yes,No,1,None,None,11,2,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,60000,0,17000
2,2,1300,Unfurnished,Family Only,"Fortune Uttam Townscapes Elite, Maji Sainik Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,Yes,36,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 1000/ (/ month,30000,10000,1000,30000
3,3,0,Unfurnished,Family Only,"Panchshil Towers, Kharadi, , Pune, Maharashtra",1,North,Marble,No,No,2,None,None,11,1,0,0,1 to 5 Year Old,0,0,0,0,1,0,0,45000,3,0,50000
1,1,620,Unfurnished,Family Only,"S.R.Vrindavan Society Munjaba basti dhanori, Dhanori, , Pune, Maharashtra",3,West,Not provided,Yes,Yes,1,None,None,11,1,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,20000,0,7000
1,1,450,Unfurnished,All,"Datta prasad Housing Society, Chandan Nagar, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0,7500
1,1,350,Unfurnished,All,"Bhadale Complex, Uruli Devachi, , Pune, Maharashtra",2,West,Ceramic,No,Yes,5,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,5000,0,3500
1,1,450,Semifurnished,Family Only,"DSK Ranwara, Bavdhan, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,0,0,0,1,5 to 10 Year Old,0,0,0,1,0,0,0,14000,40000,0,14000
1,1,0,Unfurnished,All,"Sadguru Residency, Shivane, , Pune, Maharashtra",5,No Direction,Not provided,Yes,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0,6000
1,1,350,Unfurnished,All,"on request, Keshav Nagar, , Pune, Maharashtra",3,East,Spartex,Yes,No,0,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 250/ (/ month,0,20000,250,6000
3,3,1500,Semifurnished,Family Only,"Pebbles 2, Bavdhan, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,31000,100000,0,31005
3,3,0,Unfurnished,Family Only,"Mont Vert Tropez, Kaspate Vasti, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,0,0,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,100000,0,18000
2,1,920,Unfurnished,Family Only,"Anand Park Nagar, , Pune, Maharashtra",1,No Direction,Vitrified,No,No,0,None,None,11,1,0,0,1 to 5 Year Old,0,1,0,0,0,0,0,0,0,0,12500
